Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1984","1984","100 g/ha","600000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1985","1985","100 g/ha","521514","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1986","1986","100 g/ha","525000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1987","1987","100 g/ha","541673","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1988","1988","100 g/ha","553846","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1989","1989","100 g/ha","544000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1990","1990","100 g/ha","538462","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1991","1991","100 g/ha","480234","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1992","1992","100 g/ha","465279","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1993","1993","100 g/ha","441521","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1994","1994","100 g/ha","441912","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1995","1995","100 g/ha","442857","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1996","1996","100 g/ha","446969","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1997","1997","100 g/ha","426667","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1998","1998","100 g/ha","426667","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","1999","1999","100 g/ha","426667","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2000","2000","100 g/ha","416833","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2001","2001","100 g/ha","387500","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2002","2002","100 g/ha","387500","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2003","2003","100 g/ha","458631","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2004","2004","100 g/ha","479511","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2005","2005","100 g/ha","435920","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2006","2006","100 g/ha","435950","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2007","2007","100 g/ha","437500","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2008","2008","100 g/ha","448294","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2009","2009","100 g/ha","439070","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2010","2010","100 g/ha","500382","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2011","2011","100 g/ha","500420","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2012","2012","100 g/ha","462441","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2013","2013","100 g/ha","499855","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2014","2014","100 g/ha","529906","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2015","2015","100 g/ha","450556","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2016","2016","100 g/ha","550070","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2017","2017","100 g/ha","528013","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2018","2018","100 g/ha","466182","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2019","2019","100 g/ha","466756","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2020","2020","100 g/ha","467624","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2021","2021","100 g/ha","359694","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01251","Carrots and turnips","2022","2022","100 g/ha","358702","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1985","1985","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1986","1986","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1987","1987","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1988","1988","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1989","1989","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1990","1990","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1991","1991","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1992","1992","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1993","1993","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1994","1994","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1995","1995","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1996","1996","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1997","1997","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1998","1998","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","1999","1999","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","2000","2000","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","2001","2001","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","2002","2002","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","2003","2003","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01372","Cashew nuts, in shell","2004","2004","","","","",""
